loss,mae,val_loss,val_mae,learning_rate
17.95363998413086,3.3228347301483154,16.971540451049805,3.2364346981048584,0.0005000000237487257
17.889225006103516,3.315598249435425,16.96796417236328,3.235994338989258,0.0005000000237487257
17.913658142089844,3.3177099227905273,16.98310089111328,3.2384045124053955,0.0005000000237487257
17.861515045166016,3.3118398189544678,16.964168548583984,3.2362148761749268,0.0005000000237487257
17.87726593017578,3.3155670166015625,16.9605770111084,3.235067844390869,0.0005000000237487257
17.815584182739258,3.3110387325286865,16.9923038482666,3.2398555278778076,0.0005000000237487257
17.851652145385742,3.309765577316284,16.96761131286621,3.2367608547210693,0.0005000000237487257
17.78867530822754,3.3055427074432373,16.972278594970703,3.237828254699707,0.0005000000237487257
17.771041870117188,3.304678201675415,16.958723068237305,3.236234426498413,0.0005000000237487257
17.76251792907715,3.3053388595581055,16.969572067260742,3.2374608516693115,0.0005000000237487257
17.74472427368164,3.302576780319214,16.97736358642578,3.23879075050354,0.0005000000237487257
17.758159637451172,3.3048489093780518,16.974855422973633,3.2382752895355225,0.0005000000237487257
17.751075744628906,3.3030295372009277,16.97508430480957,3.2388949394226074,0.0005000000237487257
17.703811645507812,3.2998673915863037,16.966529846191406,3.237806797027588,0.0005000000237487257
17.63829803466797,3.2951555252075195,16.960935592651367,3.2377052307128906,0.0005000000237487257
17.63115882873535,3.292158365249634,16.976118087768555,3.239614486694336,0.0005000000237487257
17.663955688476562,3.296489953994751,16.98843002319336,3.2415404319763184,0.0005000000237487257
17.61795997619629,3.2927963733673096,16.99937629699707,3.242462158203125,0.0005000000237487257
17.631671905517578,3.2958827018737793,16.996877670288086,3.2425906658172607,0.0005000000237487257
17.590166091918945,3.292327404022217,17.003366470336914,3.2436599731445312,0.0002500000118743628
17.57313346862793,3.2889201641082764,16.996644973754883,3.2427902221679688,0.0002500000118743628
17.582151412963867,3.28916597366333,16.991491317749023,3.242269992828369,0.0002500000118743628
17.570688247680664,3.2894692420959473,16.99234390258789,3.242607593536377,0.0002500000118743628
17.565120697021484,3.2905232906341553,16.998554229736328,3.242859363555908,0.0002500000118743628
17.549057006835938,3.2868049144744873,16.983068466186523,3.2412426471710205,0.0002500000118743628
17.59417724609375,3.2898054122924805,16.982406616210938,3.240969657897949,0.0002500000118743628
17.583541870117188,3.291252851486206,16.973703384399414,3.2399377822875977,0.0002500000118743628
17.536916732788086,3.2868850231170654,16.977663040161133,3.240218162536621,0.0002500000118743628
17.521467208862305,3.2831993103027344,16.980144500732422,3.240574836730957,0.0002500000118743628
